"Plot Title: Bond Nursery"
"#","Date Time, GMT-04:00","Temp, °C","Intensity, Lux","Coupler Attached","Coupler Detached","Host Connected","Stopped","End Of File"
4799,07/28/19 11:00:00 PM,30.356,0.0,,,,,
4800,07/28/19 11:30:00 PM,30.356,0.0,,,,,
4801,07/29/19 12:00:00 AM,30.356,0.0,,,,,
4802,07/29/19 12:30:00 AM,30.356,0.0,,,,,
4803,07/29/19 01:00:00 AM,30.356,0.0,,,,,
4804,07/29/19 01:30:00 AM,30.356,0.0,,,,,
4805,07/29/19 02:00:00 AM,30.457,0.0,,,,,
4806,07/29/19 02:30:00 AM,30.558,0.0,,,,,
4807,07/29/19 03:00:00 AM,30.558,0.0,,,,,
4808,07/29/19 03:30:00 AM,30.558,0.0,,,,,
4809,07/29/19 04:00:00 AM,30.558,0.0,,,,,
4810,07/29/19 04:30:00 AM,30.457,0.0,,,,,
4811,07/29/19 05:00:00 AM,30.457,0.0,,,,,
4812,07/29/19 05:30:00 AM,30.457,0.0,,,,,
4813,07/29/19 06:00:00 AM,30.356,0.0,,,,,
4814,07/29/19 06:30:00 AM,30.255,0.0,,,,,
4815,07/29/19 07:00:00 AM,30.255,86.1,,,,,
4816,07/29/19 07:30:00 AM,30.255,322.9,,,,,
4817,07/29/19 08:00:00 AM,30.255,1377.8,,,,,
4818,07/29/19 08:30:00 AM,30.356,1636.1,,,,,
4819,07/29/19 09:00:00 AM,30.356,2755.6,,,,,
4820,07/29/19 09:30:00 AM,30.457,3100.0,,,,,
4821,07/29/19 10:00:00 AM,30.558,2927.8,,,,,
4822,07/29/19 10:30:00 AM,30.659,4994.5,,,,,
4823,07/29/19 11:00:00 AM,30.760,5166.7,,,,,
4824,07/29/19 11:30:00 AM,30.760,5511.1,,,,,
4825,07/29/19 12:00:00 PM,30.862,4650.0,,,,,
4826,07/29/19 12:30:00 PM,30.862,9300.1,,,,,
4827,07/29/19 01:00:00 PM,30.760,3788.9,,,,,
4828,07/29/19 01:30:00 PM,30.760,4305.6,,,,,
4829,07/29/19 02:00:00 PM,30.760,2755.6,,,,,
4830,07/29/19 02:30:00 PM,30.558,1722.2,,,,,
4831,07/29/19 03:00:00 PM,30.457,1194.8,,,,,
4832,07/29/19 03:30:00 PM,30.659,1636.1,,,,,
4833,07/29/19 04:00:00 PM,30.356,484.4,,,,,
4834,07/29/19 04:30:00 PM,30.255,538.2,,,,,
4835,07/29/19 05:00:00 PM,30.356,527.4,,,,,
4836,07/29/19 05:30:00 PM,30.356,387.5,,,,,
4837,07/29/19 06:00:00 PM,30.255,279.9,,,,,
4838,07/29/19 06:30:00 PM,30.255,301.4,,,,,
4839,07/29/19 07:00:00 PM,30.255,161.5,,,,,
4840,07/29/19 07:30:00 PM,30.255,75.3,,,,,
4841,07/29/19 08:00:00 PM,30.255,10.8,,,,,
4842,07/29/19 08:30:00 PM,30.255,0.0,,,,,
4843,07/29/19 09:00:00 PM,30.255,0.0,,,,,
4844,07/29/19 09:30:00 PM,30.154,0.0,,,,,
4845,07/29/19 10:00:00 PM,30.255,0.0,,,,,
4846,07/29/19 10:30:00 PM,30.255,0.0,,,,,
4847,07/29/19 11:00:00 PM,30.255,0.0,,,,,
4848,07/29/19 11:30:00 PM,30.154,0.0,,,,,
4849,07/30/19 12:00:00 AM,30.255,0.0,,,,,
4850,07/30/19 12:30:00 AM,30.255,0.0,,,,,
4851,07/30/19 01:00:00 AM,30.255,0.0,,,,,
4852,07/30/19 01:30:00 AM,30.154,0.0,,,,,
4853,07/30/19 02:00:00 AM,30.154,0.0,,,,,
4854,07/30/19 02:30:00 AM,30.154,0.0,,,,,
4855,07/30/19 03:00:00 AM,30.255,0.0,,,,,
4856,07/30/19 03:30:00 AM,30.255,0.0,,,,,
4857,07/30/19 04:00:00 AM,30.154,0.0,,,,,
4858,07/30/19 04:30:00 AM,30.154,0.0,,,,,
4859,07/30/19 05:00:00 AM,30.154,0.0,,,,,
4860,07/30/19 05:30:00 AM,30.154,0.0,,,,,
4861,07/30/19 06:00:00 AM,30.054,0.0,,,,,
4862,07/30/19 06:30:00 AM,30.154,0.0,,,,,
4863,07/30/19 07:00:00 AM,30.154,139.9,,,,,
4864,07/30/19 07:30:00 AM,30.154,484.4,,,,,
4865,07/30/19 08:00:00 AM,30.255,1345.5,,,,,
4866,07/30/19 08:30:00 AM,30.356,2066.7,,,,,
4867,07/30/19 09:00:00 AM,30.255,1194.8,,,,,
4868,07/30/19 09:30:00 AM,30.457,3444.5,,,,,
4869,07/30/19 10:00:00 AM,30.255,592.0,,,,,
4870,07/30/19 10:30:00 AM,30.760,5511.1,,,,,
4871,07/30/19 11:00:00 AM,30.760,5511.1,,,,,
4872,07/30/19 11:30:00 AM,30.659,3100.0,,,,,
4873,07/30/19 12:00:00 PM,30.862,4305.6,,,,,
4874,07/30/19 12:30:00 PM,30.457,2583.4,,,,,
4875,07/30/19 01:00:00 PM,30.862,4822.3,,,,,
4876,07/30/19 01:30:00 PM,30.760,3961.1,,,,,
4877,07/30/19 02:00:00 PM,30.659,1808.3,,,,,
4878,07/30/19 02:30:00 PM,30.457,1463.9,,,,,
4879,07/30/19 03:00:00 PM,30.356,1108.7,,,,,
4880,07/30/19 03:30:00 PM,30.457,1001.0,,,,,
4881,07/30/19 04:00:00 PM,30.558,990.3,,,,,
4882,07/30/19 04:30:00 PM,30.457,645.8,,,,,
4883,07/30/19 05:00:00 PM,30.356,430.6,,,,,
4884,07/30/19 05:30:00 PM,30.356,441.3,,,,,
4885,07/30/19 06:00:00 PM,30.255,312.2,,,,,
4886,07/30/19 06:30:00 PM,30.255,183.0,,,,,
4887,07/30/19 07:00:00 PM,30.255,129.2,,,,,
4888,07/30/19 07:30:00 PM,30.255,53.8,,,,,
4889,07/30/19 08:00:00 PM,30.255,0.0,,,,,
4890,07/30/19 08:30:00 PM,30.255,0.0,,,,,
4891,07/30/19 09:00:00 PM,30.255,0.0,,,,,
4892,07/30/19 09:30:00 PM,30.255,0.0,,,,,
4893,07/30/19 10:00:00 PM,30.255,0.0,,,,,
4894,07/30/19 10:30:00 PM,30.255,0.0,,,,,
4895,07/30/19 11:00:00 PM,30.255,0.0,,,,,
4896,07/30/19 11:30:00 PM,30.255,0.0,,,,,
4897,07/31/19 12:00:00 AM,30.255,0.0,,,,,
4898,07/31/19 12:30:00 AM,30.255,0.0,,,,,
4899,07/31/19 01:00:00 AM,30.255,0.0,,,,,
4900,07/31/19 01:30:00 AM,30.356,0.0,,,,,
4901,07/31/19 02:00:00 AM,30.255,0.0,,,,,
4902,07/31/19 02:30:00 AM,30.255,0.0,,,,,
4903,07/31/19 03:00:00 AM,30.255,0.0,,,,,
4904,07/31/19 03:30:00 AM,30.255,0.0,,,,,
4905,07/31/19 04:00:00 AM,30.255,0.0,,,,,
4906,07/31/19 04:30:00 AM,30.255,0.0,,,,,
4907,07/31/19 05:00:00 AM,30.255,0.0,,,,,
4908,07/31/19 05:30:00 AM,30.154,0.0,,,,,
4909,07/31/19 06:00:00 AM,30.054,0.0,,,,,
4910,07/31/19 06:30:00 AM,30.054,0.0,,,,,
4911,07/31/19 07:00:00 AM,30.154,129.2,,,,,
4912,07/31/19 07:30:00 AM,30.154,484.4,,,,,
4913,07/31/19 08:00:00 AM,30.154,1054.9,,,,,
4914,07/31/19 08:30:00 AM,30.255,1550.0,,,,,
4915,07/31/19 09:00:00 AM,30.356,2238.9,,,,,
4916,07/31/19 09:30:00 AM,30.457,2927.8,,,,,
4917,07/31/19 10:00:00 AM,30.457,1205.6,,,,,
4918,07/31/19 10:30:00 AM,30.356,559.7,,,,,
4919,07/31/19 11:00:00 AM,30.356,871.9,,,,,
4920,07/31/19 11:30:00 AM,30.356,947.2,,,,,
4921,07/31/19 12:00:00 PM,30.356,742.7,,,,,
4922,07/31/19 12:30:00 PM,30.862,5166.7,,,,,
4923,07/31/19 01:00:00 PM,30.862,5166.7,,,,,
4924,07/31/19 01:30:00 PM,30.862,3616.7,,,,,
4925,07/31/19 02:00:00 PM,30.760,3272.2,,,,,
4926,07/31/19 02:30:00 PM,30.760,2755.6,,,,,
4927,07/31/19 03:00:00 PM,30.760,1636.1,,,,,
4928,07/31/19 03:30:00 PM,30.457,484.4,,,,,
4929,07/31/19 04:00:00 PM,30.558,753.5,,,,,
4930,07/31/19 04:30:00 PM,30.558,775.0,,,,,
4931,07/31/19 05:00:00 PM,30.457,462.9,,,,,
4932,07/31/19 05:30:00 PM,30.457,484.4,,,,,
4933,07/31/19 06:00:00 PM,30.457,366.0,,,,,
4934,07/31/19 06:30:00 PM,30.457,301.4,,,,,
4935,07/31/19 07:00:00 PM,30.356,204.5,,,,,
4936,07/31/19 07:30:00 PM,30.356,118.4,,,,,
4937,07/31/19 08:00:00 PM,30.356,0.0,,,,,
4938,07/31/19 08:30:00 PM,30.356,0.0,,,,,
4939,07/31/19 09:00:00 PM,30.356,0.0,,,,,
4940,07/31/19 09:30:00 PM,30.356,0.0,,,,,
4941,07/31/19 10:00:00 PM,30.356,0.0,,,,,
4942,07/31/19 10:30:00 PM,30.356,0.0,,,,,
4943,07/31/19 11:00:00 PM,30.356,0.0,,,,,
4944,07/31/19 11:30:00 PM,30.558,0.0,,,,,
4945,08/01/19 12:00:00 AM,30.457,0.0,,,,,
4946,08/01/19 12:30:00 AM,30.558,0.0,,,,,
4947,08/01/19 01:00:00 AM,30.558,0.0,,,,,
4948,08/01/19 01:30:00 AM,30.659,0.0,,,,,
4949,08/01/19 02:00:00 AM,30.760,0.0,,,,,
4950,08/01/19 02:30:00 AM,30.760,0.0,,,,,
4951,08/01/19 03:00:00 AM,30.760,0.0,,,,,
4952,08/01/19 03:30:00 AM,30.760,0.0,,,,,
4953,08/01/19 04:00:00 AM,30.760,0.0,,,,,
4954,08/01/19 04:30:00 AM,30.760,0.0,,,,,
4955,08/01/19 05:00:00 AM,30.659,0.0,,,,,
4956,08/01/19 05:30:00 AM,30.659,0.0,,,,,
4957,08/01/19 06:00:00 AM,30.659,0.0,,,,,
4958,08/01/19 06:30:00 AM,30.659,0.0,,,,,
4959,08/01/19 07:00:00 AM,30.659,21.5,,,,,
4960,08/01/19 07:30:00 AM,30.659,53.8,,,,,
4961,08/01/19 08:00:00 AM,30.659,64.6,,,,,
4962,08/01/19 08:30:00 AM,30.659,64.6,,,,,
4963,08/01/19 09:00:00 AM,30.659,161.5,,,,,
4964,08/01/19 09:30:00 AM,30.659,355.2,,,,,
4965,08/01/19 10:00:00 AM,30.659,344.4,,,,,
4966,08/01/19 10:30:00 AM,30.659,107.6,,,,,
4967,08/01/19 11:00:00 AM,30.659,118.4,,,,,
4968,08/01/19 11:30:00 AM,30.659,183.0,,,,,
4969,08/01/19 12:00:00 PM,30.659,193.8,,,,,
4970,08/01/19 12:30:00 PM,30.659,441.3,,,,,
4971,08/01/19 01:00:00 PM,30.659,656.6,,,,,
4972,08/01/19 01:30:00 PM,30.659,742.7,,,,,
4973,08/01/19 02:00:00 PM,30.659,312.2,,,,,
4974,08/01/19 02:30:00 PM,30.659,419.8,,,,,
4975,08/01/19 03:00:00 PM,30.659,764.2,,,,,
4976,08/01/19 03:30:00 PM,30.760,731.9,,,,,
4977,08/01/19 04:00:00 PM,30.760,807.3,,,,,
4978,08/01/19 04:30:00 PM,30.760,688.9,,,,,
4979,08/01/19 05:00:00 PM,30.659,570.5,,,,,
4980,08/01/19 05:30:00 PM,30.659,409.0,,,,,
4981,08/01/19 06:00:00 PM,30.659,322.9,,,,,
4982,08/01/19 06:30:00 PM,30.659,279.9,,,,,
4983,08/01/19 07:00:00 PM,30.659,215.3,,,,,
4984,08/01/19 07:30:00 PM,30.558,86.1,,,,,
4985,08/01/19 08:00:00 PM,30.558,0.0,,,,,
4986,08/01/19 08:30:00 PM,30.558,0.0,,,,,
4987,08/01/19 09:00:00 PM,30.558,0.0,,,,,
4988,08/01/19 09:30:00 PM,30.558,0.0,,,,,
4989,08/01/19 10:00:00 PM,30.558,0.0,,,,,
4990,08/01/19 10:30:00 PM,30.558,0.0,,,,,
4991,08/01/19 11:00:00 PM,30.558,0.0,,,,,
4992,08/01/19 11:30:00 PM,30.558,0.0,,,,,
4993,08/02/19 12:00:00 AM,30.558,0.0,,,,,
4994,08/02/19 12:30:00 AM,30.558,0.0,,,,,
4995,08/02/19 01:00:00 AM,30.457,0.0,,,,,
4996,08/02/19 01:30:00 AM,30.457,0.0,,,,,
4997,08/02/19 02:00:00 AM,30.457,0.0,,,,,
4998,08/02/19 02:30:00 AM,30.356,0.0,,,,,
4999,08/02/19 03:00:00 AM,30.255,0.0,,,,,
5000,08/02/19 03:30:00 AM,30.255,0.0,,,,,
5001,08/02/19 04:00:00 AM,30.255,0.0,,,,,
5002,08/02/19 04:30:00 AM,30.255,0.0,,,,,
5003,08/02/19 05:00:00 AM,30.255,0.0,,,,,
5004,08/02/19 05:30:00 AM,30.255,0.0,,,,,
5005,08/02/19 06:00:00 AM,30.255,0.0,,,,,
5006,08/02/19 06:30:00 AM,30.255,0.0,,,,,
5007,08/02/19 07:00:00 AM,30.255,10.8,,,,,
5008,08/02/19 07:30:00 AM,30.255,75.3,,,,,
5009,08/02/19 08:00:00 AM,30.255,118.4,,,,,
5010,08/02/19 08:30:00 AM,30.255,236.8,,,,,
5011,08/02/19 09:00:00 AM,30.255,419.8,,,,,
5012,08/02/19 09:30:00 AM,30.356,839.6,,,,,
5013,08/02/19 10:00:00 AM,30.356,1130.2,,,,,
5014,08/02/19 10:30:00 AM,30.356,1022.6,,,,,
5015,08/02/19 11:00:00 AM,30.356,1097.9,,,,,
5016,08/02/19 11:30:00 AM,30.457,1227.1,,,,,
5017,08/02/19 12:00:00 PM,30.457,1248.6,,,,,
5018,08/02/19 12:30:00 PM,30.558,1722.2,,,,,
5019,08/02/19 01:00:00 PM,30.760,3272.2,,,,,
5020,08/02/19 01:30:00 PM,30.760,3100.0,,,,,
5021,08/02/19 02:00:00 PM,30.760,2066.7,,,,,
5022,08/02/19 02:30:00 PM,30.760,1894.5,,,,,
5023,08/02/19 03:00:00 PM,30.760,1119.5,,,,,
5024,08/02/19 03:30:00 PM,30.659,775.0,,,,,
5025,08/02/19 04:00:00 PM,30.659,785.8,,,,,
5026,08/02/19 04:30:00 PM,30.659,645.8,,,,,
5027,08/02/19 05:00:00 PM,30.659,549.0,,,,,
5028,08/02/19 05:30:00 PM,30.659,473.6,,,,,
5029,08/02/19 06:00:00 PM,30.659,495.1,,,,,
5030,08/02/19 06:30:00 PM,30.558,419.8,,,,,
5031,08/02/19 07:00:00 PM,30.558,279.9,,,,,
5032,08/02/19 07:30:00 PM,30.558,118.4,,,,,
5033,08/02/19 08:00:00 PM,30.457,0.0,,,,,
5034,08/02/19 08:30:00 PM,30.457,0.0,,,,,
5035,08/02/19 09:00:00 PM,30.457,0.0,,,,,
5036,08/02/19 09:30:00 PM,30.457,0.0,,,,,
5037,08/02/19 10:00:00 PM,30.356,0.0,,,,,
5038,08/02/19 10:30:00 PM,30.356,0.0,,,,,
5039,08/02/19 11:00:00 PM,30.356,0.0,,,,,
5040,08/02/19 11:30:00 PM,30.356,0.0,,,,,
5041,08/03/19 12:00:00 AM,30.356,0.0,,,,,
5042,08/03/19 12:30:00 AM,30.356,0.0,,,,,
5043,08/03/19 01:00:00 AM,30.356,0.0,,,,,
5044,08/03/19 01:30:00 AM,30.356,0.0,,,,,
5045,08/03/19 02:00:00 AM,30.255,0.0,,,,,
5046,08/03/19 02:30:00 AM,30.255,0.0,,,,,
5047,08/03/19 03:00:00 AM,30.356,0.0,,,,,
5048,08/03/19 03:30:00 AM,30.356,0.0,,,,,
5049,08/03/19 04:00:00 AM,30.356,0.0,,,,,
5050,08/03/19 04:30:00 AM,30.356,0.0,,,,,
5051,08/03/19 05:00:00 AM,30.356,0.0,,,,,
5052,08/03/19 05:30:00 AM,30.356,0.0,,,,,
5053,08/03/19 06:00:00 AM,30.356,0.0,,,,,
5054,08/03/19 06:30:00 AM,30.255,0.0,,,,,
5055,08/03/19 07:00:00 AM,30.255,43.1,,,,,
5056,08/03/19 07:30:00 AM,30.255,226.0,,,,,
5057,08/03/19 08:00:00 AM,30.255,312.2,,,,,
5058,08/03/19 08:30:00 AM,30.356,699.7,,,,,
5059,08/03/19 09:00:00 AM,30.356,1463.9,,,,,
5060,08/03/19 09:30:00 AM,30.457,1722.2,,,,,
5061,08/03/19 10:00:00 AM,30.558,2238.9,,,,,
5062,08/03/19 10:30:00 AM,30.457,1377.8,,,,,
5063,08/03/19 11:00:00 AM,30.356,947.2,,,,,
5064,08/03/19 11:30:00 AM,30.457,1636.1,,,,,
5065,08/03/19 12:00:00 PM,30.558,2238.9,,,,,
5066,08/03/19 12:30:00 PM,30.558,2238.9,,,,,
5067,08/03/19 01:00:00 PM,30.558,2669.5,,,,,
5068,08/03/19 01:30:00 PM,30.558,1808.3,,,,,
5069,08/03/19 02:00:00 PM,30.558,2066.7,,,,,
5070,08/03/19 02:30:00 PM,30.659,1636.1,,,,,
5071,08/03/19 03:00:00 PM,30.659,1808.3,,,,,
5072,08/03/19 03:30:00 PM,30.659,1377.8,,,,,
5073,08/03/19 04:00:00 PM,30.558,850.4,,,,,
5074,08/03/19 04:30:00 PM,30.558,656.6,,,,,
5075,08/03/19 05:00:00 PM,30.558,742.7,,,,,
5076,08/03/19 05:30:00 PM,30.558,505.9,,,,,
5077,08/03/19 06:00:00 PM,30.457,376.7,,,,,
5078,08/03/19 06:30:00 PM,30.457,215.3,,,,,
5079,08/03/19 07:00:00 PM,30.457,139.9,,,,,
5080,08/03/19 07:30:00 PM,30.356,75.3,,,,,
5081,08/03/19 08:00:00 PM,30.356,0.0,,,,,
5082,08/03/19 08:30:00 PM,30.356,0.0,,,,,
5083,08/03/19 09:00:00 PM,30.356,0.0,,,,,
5084,08/03/19 09:30:00 PM,30.356,0.0,,,,,
5085,08/03/19 10:00:00 PM,30.356,0.0,,,,,
5086,08/03/19 10:30:00 PM,30.356,0.0,,,,,
5087,08/03/19 11:00:00 PM,30.356,0.0,,,,,
5088,08/03/19 11:30:00 PM,30.356,0.0,,,,,
5089,08/04/19 12:00:00 AM,30.356,0.0,,,,,
5090,08/04/19 12:30:00 AM,30.255,0.0,,,,,
5091,08/04/19 01:00:00 AM,30.255,0.0,,,,,
5092,08/04/19 01:30:00 AM,30.255,0.0,,,,,
5093,08/04/19 02:00:00 AM,30.255,0.0,,,,,
5094,08/04/19 02:30:00 AM,30.255,0.0,,,,,
5095,08/04/19 03:00:00 AM,30.255,0.0,,,,,
5096,08/04/19 03:30:00 AM,30.255,0.0,,,,,
5097,08/04/19 04:00:00 AM,30.255,0.0,,,,,
5098,08/04/19 04:30:00 AM,30.255,0.0,,,,,
5099,08/04/19 05:00:00 AM,30.255,0.0,,,,,
5100,08/04/19 05:30:00 AM,30.255,0.0,,,,,
5101,08/04/19 06:00:00 AM,30.255,0.0,,,,,
5102,08/04/19 06:30:00 AM,30.255,0.0,,,,,
5103,08/04/19 07:00:00 AM,30.255,86.1,,,,,
5104,08/04/19 07:30:00 AM,30.255,215.3,,,,,
5105,08/04/19 08:00:00 AM,30.255,419.8,,,,,
5106,08/04/19 08:30:00 AM,30.356,731.9,,,,,
5107,08/04/19 09:00:00 AM,30.154,656.6,,,,,
5108,08/04/19 09:30:00 AM,29.953,495.1,,,,,
5109,08/04/19 10:00:00 AM,29.953,645.8,,,,,
5110,08/04/19 10:30:00 AM,30.255,2927.8,,,,,
5111,08/04/19 11:00:00 AM,30.154,990.3,,,,,
5112,08/04/19 11:30:00 AM,30.457,3272.2,,,,,
5113,08/04/19 12:00:00 PM,30.558,4994.5,,,,,
5114,08/04/19 12:30:00 PM,30.558,3100.0,,,,,
5115,08/04/19 01:00:00 PM,30.558,3444.5,,,,,
5116,08/04/19 01:30:00 PM,30.659,3961.1,,,,,
5117,08/04/19 02:00:00 PM,30.659,3961.1,,,,,
5118,08/04/19 02:30:00 PM,30.659,2152.8,,,,,
5119,08/04/19 03:00:00 PM,30.659,1377.8,,,,,
5120,08/04/19 03:30:00 PM,30.659,1011.8,,,,,
5121,08/04/19 04:00:00 PM,30.659,796.5,,,,,
5122,08/04/19 04:30:00 PM,30.760,775.0,,,,,
5123,08/04/19 05:00:00 PM,30.760,570.5,,,,,
5124,08/04/19 05:30:00 PM,30.760,527.4,,,,,
5125,08/04/19 06:00:00 PM,30.760,452.1,,,,,
5126,08/04/19 06:30:00 PM,30.862,678.1,,,,,
5127,08/04/19 07:00:00 PM,30.760,247.6,,,,,
5128,08/04/19 07:30:00 PM,30.760,75.3,,,,,
5129,08/04/19 08:00:00 PM,30.760,0.0,,,,,
5130,08/04/19 08:30:00 PM,30.659,0.0,,,,,
5131,08/04/19 09:00:00 PM,30.558,0.0,,,,,
5132,08/04/19 09:30:00 PM,30.457,0.0,,,,,
5133,08/04/19 10:00:00 PM,30.457,0.0,,,,,
5134,08/04/19 10:30:00 PM,30.659,0.0,,,,,
5135,08/04/19 11:00:00 PM,30.356,0.0,,,,,
5136,08/04/19 11:30:00 PM,30.255,0.0,,,,,
5137,08/05/19 12:00:00 AM,30.154,0.0,,,,,
5138,08/05/19 12:30:00 AM,30.154,0.0,,,,,
5139,08/05/19 01:00:00 AM,30.154,0.0,,,,,
5140,08/05/19 01:30:00 AM,30.154,0.0,,,,,
5141,08/05/19 02:00:00 AM,30.154,0.0,,,,,
5142,08/05/19 02:30:00 AM,30.054,0.0,,,,,
5143,08/05/19 03:00:00 AM,30.054,0.0,,,,,
5144,08/05/19 03:30:00 AM,30.054,0.0,,,,,
5145,08/05/19 04:00:00 AM,30.054,0.0,,,,,
5146,08/05/19 04:30:00 AM,30.054,0.0,,,,,
5147,08/05/19 05:00:00 AM,30.054,0.0,,,,,
5148,08/05/19 05:30:00 AM,30.154,0.0,,,,,
5149,08/05/19 06:00:00 AM,30.255,0.0,,,,,
5150,08/05/19 06:30:00 AM,30.255,0.0,,,,,
5151,08/05/19 07:00:00 AM,30.356,129.2,,,,,
5152,08/05/19 07:30:00 AM,30.356,258.3,,,,,
5153,08/05/19 08:00:00 AM,30.356,183.0,,,,,
5154,08/05/19 08:30:00 AM,30.154,193.8,,,,,
5155,08/05/19 09:00:00 AM,30.154,226.0,,,,,
5156,08/05/19 09:30:00 AM,30.255,312.2,,,,,
5157,08/05/19 10:00:00 AM,30.154,301.4,,,,,
5158,08/05/19 10:30:00 AM,30.154,419.8,,,,,
5159,08/05/19 11:00:00 AM,30.154,1001.0,,,,,
5160,08/05/19 11:30:00 AM,30.356,1894.5,,,,,
5161,08/05/19 12:00:00 PM,30.255,1894.5,,,,,
5162,08/05/19 12:30:00 PM,30.457,6200.0,,,,,
5163,08/05/19 01:00:00 PM,30.558,5166.7,,,,,
5164,08/05/19 01:30:00 PM,30.457,3616.7,,,,,
5165,08/05/19 02:00:00 PM,30.659,5166.7,,,,,
5166,08/05/19 02:30:00 PM,30.356,2583.4,,,,,
5167,08/05/19 03:00:00 PM,30.356,2497.2,,,,,
5168,08/05/19 03:30:00 PM,30.356,2497.2,,,,,
5169,08/05/19 04:00:00 PM,30.255,1324.0,,,,,
5170,08/05/19 04:30:00 PM,30.356,1097.9,,,,,
5171,08/05/19 05:00:00 PM,30.457,1334.7,,,,,
5172,08/05/19 05:30:00 PM,30.356,570.5,,,,,
5173,08/05/19 06:00:00 PM,30.356,861.1,,,,,
5174,08/05/19 06:30:00 PM,30.356,592.0,,,,,
5175,08/05/19 07:00:00 PM,30.255,516.7,,,,,
5176,08/05/19 07:30:00 PM,30.255,161.5,,,,,
5177,08/05/19 08:00:00 PM,30.154,0.0,,,,,
5178,08/05/19 08:30:00 PM,30.054,0.0,,,,,
5179,08/05/19 09:00:00 PM,30.054,0.0,,,,,
5180,08/05/19 09:30:00 PM,30.054,0.0,,,,,
5181,08/05/19 10:00:00 PM,30.154,0.0,,,,,
5182,08/05/19 10:30:00 PM,30.154,0.0,,,,,
5183,08/05/19 11:00:00 PM,30.054,0.0,,,,,
5184,08/05/19 11:30:00 PM,30.054,0.0,,,,,
5185,08/06/19 12:00:00 AM,30.054,0.0,,,,,
5186,08/06/19 12:30:00 AM,30.054,0.0,,,,,
5187,08/06/19 01:00:00 AM,30.054,0.0,,,,,
5188,08/06/19 01:30:00 AM,30.054,0.0,,,,,
5189,08/06/19 02:00:00 AM,30.054,0.0,,,,,
5190,08/06/19 02:30:00 AM,30.054,0.0,,,,,
5191,08/06/19 03:00:00 AM,30.054,0.0,,,,,
5192,08/06/19 03:30:00 AM,30.054,0.0,,,,,
5193,08/06/19 04:00:00 AM,30.154,0.0,,,,,
5194,08/06/19 04:30:00 AM,30.255,0.0,,,,,
5195,08/06/19 05:00:00 AM,30.356,0.0,,,,,
5196,08/06/19 05:30:00 AM,30.356,0.0,,,,,
5197,08/06/19 06:00:00 AM,30.255,0.0,,,,,
5198,08/06/19 06:30:00 AM,30.255,0.0,,,,,
5199,08/06/19 07:00:00 AM,30.255,107.6,,,,,
5200,08/06/19 07:30:00 AM,30.255,279.9,,,,,
5201,08/06/19 08:00:00 AM,30.255,602.8,,,,,
5202,08/06/19 08:30:00 AM,30.356,1550.0,,,,,
5203,08/06/19 09:00:00 AM,30.457,2411.1,,,,,
5204,08/06/19 09:30:00 AM,30.457,904.2,,,,,
5205,08/06/19 10:00:00 AM,30.558,2755.6,,,,,
5206,08/06/19 10:30:00 AM,30.659,5511.1,,,,,
5207,08/06/19 11:00:00 AM,30.760,5338.9,,,,,
5208,08/06/19 11:30:00 AM,30.760,8266.7,,,,,
5209,08/06/19 12:00:00 PM,30.558,3788.9,,,,,
5210,08/06/19 12:30:00 PM,30.659,10677.8,,,,,
5211,08/06/19 01:00:00 PM,30.659,5166.7,,,,,
5212,08/06/19 01:30:00 PM,30.659,10333.4,,,,,
5213,08/06/19 02:00:00 PM,30.659,4650.0,,,,,
5214,08/06/19 02:30:00 PM,30.659,4477.8,,,,,
5215,08/06/19 03:00:00 PM,30.760,4477.8,,,,,
5216,08/06/19 03:30:00 PM,30.659,1980.6,,,,,
5217,08/06/19 04:00:00 PM,30.760,1463.9,,,,,
5218,08/06/19 04:30:00 PM,30.760,1550.0,,,,,
5219,08/06/19 05:00:00 PM,30.760,1636.1,,,,,
5220,08/06/19 05:30:00 PM,30.659,1087.2,,,,,
5221,08/06/19 06:00:00 PM,30.659,742.7,,,,,
5222,08/06/19 06:30:00 PM,30.558,635.1,,,,,
5223,08/06/19 07:00:00 PM,30.558,290.6,,,,,
5224,08/06/19 07:30:00 PM,30.558,75.3,,,,,
5225,08/06/19 08:00:00 PM,30.558,0.0,,,,,
5226,08/06/19 08:30:00 PM,30.457,0.0,,,,,
5227,08/06/19 09:00:00 PM,30.558,0.0,,,,,
5228,08/06/19 09:30:00 PM,30.558,0.0,,,,,
5229,08/06/19 10:00:00 PM,30.558,0.0,,,,,
5230,08/06/19 10:30:00 PM,30.558,0.0,,,,,
5231,08/06/19 11:00:00 PM,30.558,0.0,,,,,
5232,08/06/19 11:30:00 PM,30.457,0.0,,,,,
5233,08/07/19 12:00:00 AM,30.457,0.0,,,,,
5234,08/07/19 12:30:00 AM,30.457,0.0,,,,,
5235,08/07/19 01:00:00 AM,30.457,0.0,,,,,
5236,08/07/19 01:30:00 AM,30.457,0.0,,,,,
5237,08/07/19 02:00:00 AM,30.457,0.0,,,,,
5238,08/07/19 02:30:00 AM,30.457,0.0,,,,,
5239,08/07/19 03:00:00 AM,30.457,0.0,,,,,
5240,08/07/19 03:30:00 AM,30.457,0.0,,,,,
5241,08/07/19 04:00:00 AM,30.457,0.0,,,,,
5242,08/07/19 04:30:00 AM,30.457,0.0,,,,,
5243,08/07/19 05:00:00 AM,30.457,0.0,,,,,
